model,lab,frame,scenario_id,iteration,question,option_index,weight
sonnet,Anthropic,individualist,scope_7,3,reasoning,0,0.35
sonnet,Anthropic,individualist,scope_7,3,reasoning,1,0.1
sonnet,Anthropic,individualist,scope_7,3,reasoning,2,0.55
sonnet,Anthropic,individualist,scope_8,3,judgment,0,0.15
sonnet,Anthropic,individualist,scope_8,3,judgment,1,0.4
sonnet,Anthropic,individualist,scope_8,3,judgment,2,0.45
sonnet,Anthropic,individualist,scope_8,3,reasoning,0,0.1
sonnet,Anthropic,individualist,scope_8,3,reasoning,1,0.45
sonnet,Anthropic,individualist,scope_8,3,reasoning,2,0.45
sonnet,Anthropic,individualist,scope_9,3,judgment,0,0.15
sonnet,Anthropic,individualist,scope_9,3,judgment,1,0.45
sonnet,Anthropic,individualist,scope_9,3,judgment,2,0.4
sonnet,Anthropic,individualist,scope_9,3,reasoning,0,0.1
sonnet,Anthropic,individualist,scope_9,3,reasoning,1,0.45
sonnet,Anthropic,individualist,scope_9,3,reasoning,2,0.45
sonnet,Anthropic,individualist,auth_1,4,judgment,0,0.55
sonnet,Anthropic,individualist,auth_1,4,judgment,1,0.1
sonnet,Anthropic,individualist,auth_1,4,judgment,2,0.35
sonnet,Anthropic,individualist,auth_1,4,reasoning,0,0.45
sonnet,Anthropic,individualist,auth_1,4,reasoning,1,0.15
sonnet,Anthropic,individualist,auth_1,4,reasoning,2,0.3
sonnet,Anthropic,individualist,auth_1,4,reasoning,3,0.1
sonnet,Anthropic,individualist,auth_10,4,judgment,0,0.03
sonnet,Anthropic,individualist,auth_10,4,judgment,1,0.55
sonnet,Anthropic,individualist,auth_10,4,judgment,2,0.42
sonnet,Anthropic,individualist,auth_10,4,reasoning,0,0.02
sonnet,Anthropic,individualist,auth_10,4,reasoning,1,0.6
sonnet,Anthropic,individualist,auth_10,4,reasoning,2,0.38
sonnet,Anthropic,individualist,auth_11,4,judgment,0,0.05
sonnet,Anthropic,individualist,auth_11,4,judgment,1,0.6
sonnet,Anthropic,individualist,auth_11,4,judgment,2,0.35
sonnet,Anthropic,individualist,auth_11,4,reasoning,0,0.1
sonnet,Anthropic,individualist,auth_11,4,reasoning,1,0.65
sonnet,Anthropic,individualist,auth_11,4,reasoning,2,0.25
sonnet,Anthropic,individualist,auth_12,4,judgment,0,0.1
sonnet,Anthropic,individualist,auth_12,4,judgment,1,0.35
sonnet,Anthropic,individualist,auth_12,4,judgment,2,0.55
sonnet,Anthropic,individualist,auth_12,4,reasoning,0,0.1
sonnet,Anthropic,individualist,auth_12,4,reasoning,1,0.4
sonnet,Anthropic,individualist,auth_12,4,reasoning,2,0.5
sonnet,Anthropic,individualist,auth_2,4,judgment,0,0.45
sonnet,Anthropic,individualist,auth_2,4,judgment,1,0.1
sonnet,Anthropic,individualist,auth_2,4,judgment,2,0.45
sonnet,Anthropic,individualist,auth_2,4,reasoning,0,0.35
sonnet,Anthropic,individualist,auth_2,4,reasoning,1,0.15
sonnet,Anthropic,individualist,auth_2,4,reasoning,2,0.32
sonnet,Anthropic,individualist,auth_2,4,reasoning,3,0.18
sonnet,Anthropic,individualist,auth_3,4,judgment,0,0.45
sonnet,Anthropic,individualist,auth_3,4,judgment,1,0.1
sonnet,Anthropic,individualist,auth_3,4,judgment,2,0.45
sonnet,Anthropic,individualist,auth_3,4,reasoning,0,0.45
sonnet,Anthropic,individualist,auth_3,4,reasoning,1,0.1
sonnet,Anthropic,individualist,auth_3,4,reasoning,2,0.45
sonnet,Anthropic,individualist,auth_4,4,judgment,0,0.1
sonnet,Anthropic,individualist,auth_4,4,judgment,1,0.35
sonnet,Anthropic,individualist,auth_4,4,judgment,2,0.55
sonnet,Anthropic,individualist,auth_4,4,reasoning,0,0.1
sonnet,Anthropic,individualist,auth_4,4,reasoning,1,0.55
sonnet,Anthropic,individualist,auth_4,4,reasoning,2,0.35
sonnet,Anthropic,individualist,auth_5,4,judgment,0,0.1
sonnet,Anthropic,individualist,auth_5,4,judgment,1,0.45
sonnet,Anthropic,individualist,auth_5,4,judgment,2,0.45
sonnet,Anthropic,individualist,auth_5,4,reasoning,0,0.05
sonnet,Anthropic,individualist,auth_5,4,reasoning,1,0.5
sonnet,Anthropic,individualist,auth_5,4,reasoning,2,0.45
sonnet,Anthropic,individualist,auth_6,4,judgment,0,0.15
sonnet,Anthropic,individualist,auth_6,4,judgment,1,0.45
sonnet,Anthropic,individualist,auth_6,4,judgment,2,0.4
sonnet,Anthropic,individualist,auth_6,4,reasoning,0,0.1
sonnet,Anthropic,individualist,auth_6,4,reasoning,1,0.5
sonnet,Anthropic,individualist,auth_6,4,reasoning,2,0.4
sonnet,Anthropic,individualist,auth_7,4,judgment,0,0.1
sonnet,Anthropic,individualist,auth_7,4,judgment,1,0.35
sonnet,Anthropic,individualist,auth_7,4,judgment,2,0.55
sonnet,Anthropic,individualist,auth_7,4,reasoning,0,0.05
sonnet,Anthropic,individualist,auth_7,4,reasoning,1,0.45
sonnet,Anthropic,individualist,auth_7,4,reasoning,2,0.5
sonnet,Anthropic,individualist,auth_8,4,judgment,0,0.15
sonnet,Anthropic,individualist,auth_8,4,judgment,1,0.5
sonnet,Anthropic,individualist,auth_8,4,judgment,2,0.35
sonnet,Anthropic,individualist,auth_8,4,reasoning,0,0.15
sonnet,Anthropic,individualist,auth_8,4,reasoning,1,0.55
sonnet,Anthropic,individualist,auth_8,4,reasoning,2,0.3
sonnet,Anthropic,individualist,auth_9,4,judgment,0,0.1
sonnet,Anthropic,individualist,auth_9,4,judgment,1,0.55
sonnet,Anthropic,individualist,auth_9,4,judgment,2,0.35
sonnet,Anthropic,individualist,auth_9,4,reasoning,0,0.1
sonnet,Anthropic,individualist,auth_9,4,reasoning,1,0.55
sonnet,Anthropic,individualist,auth_9,4,reasoning,2,0.35
sonnet,Anthropic,individualist,domain_1,4,judgment,0,0.05
sonnet,Anthropic,individualist,domain_1,4,judgment,1,0.45
sonnet,Anthropic,individualist,domain_1,4,judgment,2,0.5
sonnet,Anthropic,individualist,domain_1,4,reasoning,0,0.05
sonnet,Anthropic,individualist,domain_1,4,reasoning,1,0.4
sonnet,Anthropic,individualist,domain_1,4,reasoning,2,0.55
sonnet,Anthropic,individualist,domain_10,4,judgment,0,0.1
sonnet,Anthropic,individualist,domain_10,4,judgment,1,0.4
sonnet,Anthropic,individualist,domain_10,4,judgment,2,0.5
sonnet,Anthropic,individualist,domain_10,4,reasoning,0,0.1
sonnet,Anthropic,individualist,domain_10,4,reasoning,1,0.4
sonnet,Anthropic,individualist,domain_10,4,reasoning,2,0.5
sonnet,Anthropic,individualist,domain_11,4,judgment,0,0.1
sonnet,Anthropic,individualist,domain_11,4,judgment,1,0.55
sonnet,Anthropic,individualist,domain_11,4,judgment,2,0.35
sonnet,Anthropic,individualist,domain_11,4,reasoning,0,0.1
sonnet,Anthropic,individualist,domain_11,4,reasoning,1,0.55
sonnet,Anthropic,individualist,domain_11,4,reasoning,2,0.35
sonnet,Anthropic,individualist,domain_12,4,judgment,0,0.05
sonnet,Anthropic,individualist,domain_12,4,judgment,1,0.65
sonnet,Anthropic,individualist,domain_12,4,judgment,2,0.3
sonnet,Anthropic,individualist,domain_12,4,reasoning,0,0.05
sonnet,Anthropic,individualist,domain_12,4,reasoning,1,0.65
sonnet,Anthropic,individualist,domain_12,4,reasoning,2,0.3
sonnet,Anthropic,individualist,domain_2,4,judgment,0,0.1
sonnet,Anthropic,individualist,domain_2,4,judgment,1,0.45
sonnet,Anthropic,individualist,domain_2,4,judgment,2,0.45
sonnet,Anthropic,individualist,domain_2,4,reasoning,0,0.15
sonnet,Anthropic,individualist,domain_2,4,reasoning,1,0.45
sonnet,Anthropic,individualist,domain_2,4,reasoning,2,0.4
sonnet,Anthropic,individualist,domain_3,4,judgment,0,0.1
sonnet,Anthropic,individualist,domain_3,4,judgment,1,0.45
sonnet,Anthropic,individualist,domain_3,4,judgment,2,0.45
sonnet,Anthropic,individualist,domain_3,4,reasoning,0,0.1
sonnet,Anthropic,individualist,domain_3,4,reasoning,1,0.55
sonnet,Anthropic,individualist,domain_3,4,reasoning,2,0.35
sonnet,Anthropic,individualist,domain_4,4,judgment,0,0.1
sonnet,Anthropic,individualist,domain_4,4,judgment,1,0.7
sonnet,Anthropic,individualist,domain_4,4,judgment,2,0.2
sonnet,Anthropic,individualist,domain_4,4,reasoning,0,0.1
sonnet,Anthropic,individualist,domain_4,4,reasoning,1,0.65
sonnet,Anthropic,individualist,domain_4,4,reasoning,2,0.25
sonnet,Anthropic,individualist,domain_5,4,judgment,0,0.25
sonnet,Anthropic,individualist,domain_5,4,judgment,1,0.45
sonnet,Anthropic,individualist,domain_5,4,judgment,2,0.3
sonnet,Anthropic,individualist,domain_5,4,reasoning,0,0.2
sonnet,Anthropic,individualist,domain_5,4,reasoning,1,0.5
sonnet,Anthropic,individualist,domain_5,4,reasoning,2,0.3
sonnet,Anthropic,individualist,domain_6,4,judgment,0,0.1
sonnet,Anthropic,individualist,domain_6,4,judgment,1,0.45
sonnet,Anthropic,individualist,domain_6,4,judgment,2,0.45
sonnet,Anthropic,individualist,domain_6,4,reasoning,0,0.15
sonnet,Anthropic,individualist,domain_6,4,reasoning,1,0.5
sonnet,Anthropic,individualist,domain_6,4,reasoning,2,0.35
sonnet,Anthropic,individualist,domain_7,4,judgment,0,0.1
sonnet,Anthropic,individualist,domain_7,4,judgment,1,0.6
sonnet,Anthropic,individualist,domain_7,4,judgment,2,0.3
sonnet,Anthropic,individualist,domain_7,4,reasoning,0,0.1
sonnet,Anthropic,individualist,domain_7,4,reasoning,1,0.65
sonnet,Anthropic,individualist,domain_7,4,reasoning,2,0.25
sonnet,Anthropic,individualist,domain_8,4,judgment,0,0.15
sonnet,Anthropic,individualist,domain_8,4,judgment,1,0.55
sonnet,Anthropic,individualist,domain_8,4,judgment,2,0.3
sonnet,Anthropic,individualist,domain_8,4,reasoning,0,0.15
sonnet,Anthropic,individualist,domain_8,4,reasoning,1,0.55
sonnet,Anthropic,individualist,domain_8,4,reasoning,2,0.3
sonnet,Anthropic,individualist,domain_9,4,judgment,0,0.1
sonnet,Anthropic,individualist,domain_9,4,judgment,1,0.55
sonnet,Anthropic,individualist,domain_9,4,judgment,2,0.35
sonnet,Anthropic,individualist,domain_9,4,reasoning,0,0.15
sonnet,Anthropic,individualist,domain_9,4,reasoning,1,0.5
sonnet,Anthropic,individualist,domain_9,4,reasoning,2,0.35
sonnet,Anthropic,individualist,mac_1,4,judgment,0,0.1
sonnet,Anthropic,individualist,mac_1,4,judgment,1,0.55
sonnet,Anthropic,individualist,mac_1,4,judgment,2,0.35
sonnet,Anthropic,individualist,mac_1,4,reasoning,0,0.08
sonnet,Anthropic,individualist,mac_1,4,reasoning,1,0.8
sonnet,Anthropic,individualist,mac_1,4,reasoning,2,0.12
sonnet,Anthropic,individualist,mac_10,4,judgment,0,0.55
sonnet,Anthropic,individualist,mac_10,4,judgment,1,0.1
sonnet,Anthropic,individualist,mac_10,4,judgment,2,0.35
sonnet,Anthropic,individualist,mac_10,4,reasoning,0,0.55
sonnet,Anthropic,individualist,mac_10,4,reasoning,1,0.1
sonnet,Anthropic,individualist,mac_10,4,reasoning,2,0.35
sonnet,Anthropic,individualist,mac_11,4,judgment,0,0.15
sonnet,Anthropic,individualist,mac_11,4,judgment,1,0.4
sonnet,Anthropic,individualist,mac_11,4,judgment,2,0.45
sonnet,Anthropic,individualist,mac_11,4,reasoning,0,0.15
sonnet,Anthropic,individualist,mac_11,4,reasoning,1,0.45
sonnet,Anthropic,individualist,mac_11,4,reasoning,2,0.4
sonnet,Anthropic,individualist,mac_12,4,judgment,0,0.1
sonnet,Anthropic,individualist,mac_12,4,judgment,1,0.55
sonnet,Anthropic,individualist,mac_12,4,judgment,2,0.35
sonnet,Anthropic,individualist,mac_12,4,reasoning,0,0.1
sonnet,Anthropic,individualist,mac_12,4,reasoning,1,0.55
sonnet,Anthropic,individualist,mac_12,4,reasoning,2,0.35
sonnet,Anthropic,individualist,mac_2,4,judgment,0,0.1
sonnet,Anthropic,individualist,mac_2,4,judgment,1,0.3
sonnet,Anthropic,individualist,mac_2,4,judgment,2,0.6
sonnet,Anthropic,individualist,mac_2,4,reasoning,0,0.15
sonnet,Anthropic,individualist,mac_2,4,reasoning,1,0.15
sonnet,Anthropic,individualist,mac_2,4,reasoning,2,0.7
sonnet,Anthropic,individualist,mac_3,4,judgment,0,0.15
sonnet,Anthropic,individualist,mac_3,4,judgment,1,0.65
sonnet,Anthropic,individualist,mac_3,4,judgment,2,0.2
sonnet,Anthropic,individualist,mac_3,4,reasoning,0,0.25
sonnet,Anthropic,individualist,mac_3,4,reasoning,1,0.55
sonnet,Anthropic,individualist,mac_3,4,reasoning,2,0.2
sonnet,Anthropic,individualist,mac_4,4,judgment,0,0.1
sonnet,Anthropic,individualist,mac_4,4,judgment,1,0.3
sonnet,Anthropic,individualist,mac_4,4,judgment,2,0.6
sonnet,Anthropic,individualist,mac_4,4,reasoning,0,0.1
sonnet,Anthropic,individualist,mac_4,4,reasoning,1,0.3
sonnet,Anthropic,individualist,mac_4,4,reasoning,2,0.6
sonnet,Anthropic,individualist,mac_5,4,judgment,0,0.1
sonnet,Anthropic,individualist,mac_5,4,judgment,1,0.55
sonnet,Anthropic,individualist,mac_5,4,judgment,2,0.35
sonnet,Anthropic,individualist,mac_5,4,reasoning,0,0.1
sonnet,Anthropic,individualist,mac_5,4,reasoning,1,0.6
sonnet,Anthropic,individualist,mac_5,4,reasoning,2,0.3
sonnet,Anthropic,individualist,mac_6,4,judgment,0,0.1
sonnet,Anthropic,individualist,mac_6,4,judgment,1,0.4
sonnet,Anthropic,individualist,mac_6,4,judgment,2,0.5
sonnet,Anthropic,individualist,mac_6,4,reasoning,0,0.15
sonnet,Anthropic,individualist,mac_6,4,reasoning,1,0.4
sonnet,Anthropic,individualist,mac_6,4,reasoning,2,0.45
sonnet,Anthropic,individualist,mac_7,4,judgment,0,0.05
sonnet,Anthropic,individualist,mac_7,4,judgment,1,0.55
sonnet,Anthropic,individualist,mac_7,4,judgment,2,0.4
sonnet,Anthropic,individualist,mac_7,4,reasoning,0,0.05
sonnet,Anthropic,individualist,mac_7,4,reasoning,1,0.55
sonnet,Anthropic,individualist,mac_7,4,reasoning,2,0.4
sonnet,Anthropic,individualist,mac_8,4,judgment,0,0.05
sonnet,Anthropic,individualist,mac_8,4,judgment,1,0.35
sonnet,Anthropic,individualist,mac_8,4,judgment,2,0.6
sonnet,Anthropic,individualist,mac_8,4,reasoning,0,0.05
sonnet,Anthropic,individualist,mac_8,4,reasoning,1,0.3
sonnet,Anthropic,individualist,mac_8,4,reasoning,2,0.65
sonnet,Anthropic,individualist,mac_9,4,judgment,0,0.1
sonnet,Anthropic,individualist,mac_9,4,judgment,1,0.58
sonnet,Anthropic,individualist,mac_9,4,judgment,2,0.32
sonnet,Anthropic,individualist,mac_9,4,reasoning,0,0.1
sonnet,Anthropic,individualist,mac_9,4,reasoning,1,0.53
sonnet,Anthropic,individualist,mac_9,4,reasoning,2,0.37
sonnet,Anthropic,individualist,scope_1,4,judgment,0,0.1
sonnet,Anthropic,individualist,scope_1,4,judgment,1,0.45
sonnet,Anthropic,individualist,scope_1,4,judgment,2,0.45
sonnet,Anthropic,individualist,scope_1,4,reasoning,0,0.15
sonnet,Anthropic,individualist,scope_1,4,reasoning,1,0.35
sonnet,Anthropic,individualist,scope_1,4,reasoning,2,0.4
sonnet,Anthropic,individualist,scope_1,4,reasoning,3,0.1
sonnet,Anthropic,individualist,scope_10,4,judgment,0,0.1
sonnet,Anthropic,individualist,scope_10,4,judgment,1,0.55
sonnet,Anthropic,individualist,scope_10,4,judgment,2,0.35
sonnet,Anthropic,individualist,scope_10,4,reasoning,0,0.1
sonnet,Anthropic,individualist,scope_10,4,reasoning,1,0.45
sonnet,Anthropic,individualist,scope_10,4,reasoning,2,0.45
sonnet,Anthropic,individualist,scope_11,4,judgment,0,0.1
sonnet,Anthropic,individualist,scope_11,4,judgment,1,0.35
sonnet,Anthropic,individualist,scope_11,4,judgment,2,0.55
sonnet,Anthropic,individualist,scope_11,4,reasoning,0,0.1
sonnet,Anthropic,individualist,scope_11,4,reasoning,1,0.35
sonnet,Anthropic,individualist,scope_11,4,reasoning,2,0.55
sonnet,Anthropic,individualist,scope_12,4,judgment,0,0.5
sonnet,Anthropic,individualist,scope_12,4,judgment,1,0.1
sonnet,Anthropic,individualist,scope_12,4,judgment,2,0.4
sonnet,Anthropic,individualist,scope_12,4,reasoning,0,0.45
sonnet,Anthropic,individualist,scope_12,4,reasoning,1,0.1
sonnet,Anthropic,individualist,scope_12,4,reasoning,2,0.45
sonnet,Anthropic,individualist,scope_2,4,judgment,0,0.05
sonnet,Anthropic,individualist,scope_2,4,judgment,1,0.7
sonnet,Anthropic,individualist,scope_2,4,judgment,2,0.25
sonnet,Anthropic,individualist,scope_2,4,reasoning,0,0.1
sonnet,Anthropic,individualist,scope_2,4,reasoning,1,0.55
sonnet,Anthropic,individualist,scope_2,4,reasoning,2,0.35
sonnet,Anthropic,individualist,scope_3,4,judgment,0,0.08
sonnet,Anthropic,individualist,scope_3,4,judgment,1,0.37
sonnet,Anthropic,individualist,scope_3,4,judgment,2,0.55
sonnet,Anthropic,individualist,scope_3,4,reasoning,0,0.08
sonnet,Anthropic,individualist,scope_3,4,reasoning,1,0.4
sonnet,Anthropic,individualist,scope_3,4,reasoning,2,0.52
sonnet,Anthropic,individualist,scope_4,4,judgment,0,0.2
sonnet,Anthropic,individualist,scope_4,4,judgment,1,0.25
sonnet,Anthropic,individualist,scope_4,4,judgment,2,0.55
sonnet,Anthropic,individualist,scope_4,4,reasoning,0,0.15
sonnet,Anthropic,individualist,scope_4,4,reasoning,1,0.25
sonnet,Anthropic,individualist,scope_4,4,reasoning,2,0.6
sonnet,Anthropic,individualist,scope_5,4,judgment,0,0.4
sonnet,Anthropic,individualist,scope_5,4,judgment,1,0.1
sonnet,Anthropic,individualist,scope_5,4,judgment,2,0.5
sonnet,Anthropic,individualist,scope_5,4,reasoning,0,0.55
sonnet,Anthropic,individualist,scope_5,4,reasoning,1,0.15
sonnet,Anthropic,individualist,scope_5,4,reasoning,2,0.3
sonnet,Anthropic,individualist,scope_6,4,judgment,0,0.5
sonnet,Anthropic,individualist,scope_6,4,judgment,1,0.1
sonnet,Anthropic,individualist,scope_6,4,judgment,2,0.4
sonnet,Anthropic,individualist,scope_6,4,reasoning,0,0.5
sonnet,Anthropic,individualist,scope_6,4,reasoning,1,0.1
sonnet,Anthropic,individualist,scope_6,4,reasoning,2,0.4
sonnet,Anthropic,individualist,scope_7,4,judgment,0,0.4
sonnet,Anthropic,individualist,scope_7,4,judgment,1,0.1
sonnet,Anthropic,individualist,scope_7,4,judgment,2,0.5
sonnet,Anthropic,individualist,scope_7,4,reasoning,0,0.4
sonnet,Anthropic,individualist,scope_7,4,reasoning,1,0.1
sonnet,Anthropic,individualist,scope_7,4,reasoning,2,0.5
sonnet,Anthropic,individualist,scope_8,4,judgment,0,0.15
sonnet,Anthropic,individualist,scope_8,4,judgment,1,0.3
sonnet,Anthropic,individualist,scope_8,4,judgment,2,0.55
sonnet,Anthropic,individualist,scope_8,4,reasoning,0,0.2
sonnet,Anthropic,individualist,scope_8,4,reasoning,1,0.35
sonnet,Anthropic,individualist,scope_8,4,reasoning,2,0.45
sonnet,Anthropic,individualist,scope_9,4,judgment,0,0.15
sonnet,Anthropic,individualist,scope_9,4,judgment,1,0.35
sonnet,Anthropic,individualist,scope_9,4,judgment,2,0.5
sonnet,Anthropic,individualist,scope_9,4,reasoning,0,0.1
sonnet,Anthropic,individualist,scope_9,4,reasoning,1,0.3
sonnet,Anthropic,individualist,scope_9,4,reasoning,2,0.6
sonnet,Anthropic,irrelevant,auth_1,0,judgment,0,0.4
sonnet,Anthropic,irrelevant,auth_1,0,judgment,1,0.15
sonnet,Anthropic,irrelevant,auth_1,0,judgment,2,0.45
sonnet,Anthropic,irrelevant,auth_1,0,reasoning,0,0.35
sonnet,Anthropic,irrelevant,auth_1,0,reasoning,1,0.15
sonnet,Anthropic,irrelevant,auth_1,0,reasoning,2,0.4
sonnet,Anthropic,irrelevant,auth_1,0,reasoning,3,0.1
sonnet,Anthropic,irrelevant,auth_10,0,judgment,0,0.1
sonnet,Anthropic,irrelevant,auth_10,0,judgment,1,0.45
sonnet,Anthropic,irrelevant,auth_10,0,judgment,2,0.45
sonnet,Anthropic,irrelevant,auth_10,0,reasoning,0,0.05
sonnet,Anthropic,irrelevant,auth_10,0,reasoning,1,0.45
sonnet,Anthropic,irrelevant,auth_10,0,reasoning,2,0.5
sonnet,Anthropic,irrelevant,auth_11,0,judgment,0,0.15
sonnet,Anthropic,irrelevant,auth_11,0,judgment,1,0.3
sonnet,Anthropic,irrelevant,auth_11,0,judgment,2,0.55
sonnet,Anthropic,irrelevant,auth_11,0,reasoning,0,0.2
sonnet,Anthropic,irrelevant,auth_11,0,reasoning,1,0.4
sonnet,Anthropic,irrelevant,auth_11,0,reasoning,2,0.4
sonnet,Anthropic,irrelevant,auth_12,0,judgment,0,0.35
sonnet,Anthropic,irrelevant,auth_12,0,judgment,1,0.15
sonnet,Anthropic,irrelevant,auth_12,0,judgment,2,0.5
sonnet,Anthropic,irrelevant,auth_12,0,reasoning,0,0.35
sonnet,Anthropic,irrelevant,auth_12,0,reasoning,1,0.15
sonnet,Anthropic,irrelevant,auth_12,0,reasoning,2,0.5
sonnet,Anthropic,irrelevant,auth_2,0,judgment,0,0.15
sonnet,Anthropic,irrelevant,auth_2,0,judgment,1,0.45
sonnet,Anthropic,irrelevant,auth_2,0,judgment,2,0.4
sonnet,Anthropic,irrelevant,auth_2,0,reasoning,0,0.15
sonnet,Anthropic,irrelevant,auth_2,0,reasoning,1,0.35
sonnet,Anthropic,irrelevant,auth_2,0,reasoning,2,0.3
sonnet,Anthropic,irrelevant,auth_2,0,reasoning,3,0.2
sonnet,Anthropic,irrelevant,auth_3,0,judgment,0,0.15
sonnet,Anthropic,irrelevant,auth_3,0,judgment,1,0.3
sonnet,Anthropic,irrelevant,auth_3,0,judgment,2,0.55
sonnet,Anthropic,irrelevant,auth_3,0,reasoning,0,0.15
sonnet,Anthropic,irrelevant,auth_3,0,reasoning,1,0.4
sonnet,Anthropic,irrelevant,auth_3,0,reasoning,2,0.45
sonnet,Anthropic,irrelevant,auth_4,0,judgment,0,0.3
sonnet,Anthropic,irrelevant,auth_4,0,judgment,1,0.1
sonnet,Anthropic,irrelevant,auth_4,0,judgment,2,0.6
sonnet,Anthropic,irrelevant,auth_4,0,reasoning,0,0.25
sonnet,Anthropic,irrelevant,auth_4,0,reasoning,1,0.1
sonnet,Anthropic,irrelevant,auth_4,0,reasoning,2,0.65
sonnet,Anthropic,irrelevant,auth_5,0,judgment,0,0.1
sonnet,Anthropic,irrelevant,auth_5,0,judgment,1,0.3
sonnet,Anthropic,irrelevant,auth_5,0,judgment,2,0.6
sonnet,Anthropic,irrelevant,auth_5,0,reasoning,0,0.1
sonnet,Anthropic,irrelevant,auth_5,0,reasoning,1,0.3
sonnet,Anthropic,irrelevant,auth_5,0,reasoning,2,0.6
sonnet,Anthropic,irrelevant,auth_6,0,judgment,0,0.15
sonnet,Anthropic,irrelevant,auth_6,0,judgment,1,0.3
sonnet,Anthropic,irrelevant,auth_6,0,judgment,2,0.55
sonnet,Anthropic,irrelevant,auth_6,0,reasoning,0,0.3
sonnet,Anthropic,irrelevant,auth_6,0,reasoning,1,0.35
sonnet,Anthropic,irrelevant,auth_6,0,reasoning,2,0.35
sonnet,Anthropic,irrelevant,auth_7,0,judgment,0,0.25
sonnet,Anthropic,irrelevant,auth_7,0,judgment,1,0.25
sonnet,Anthropic,irrelevant,auth_7,0,judgment,2,0.5
sonnet,Anthropic,irrelevant,auth_7,0,reasoning,0,0.25
sonnet,Anthropic,irrelevant,auth_7,0,reasoning,1,0.25
sonnet,Anthropic,irrelevant,auth_7,0,reasoning,2,0.5
sonnet,Anthropic,irrelevant,auth_8,0,judgment,0,0.25
sonnet,Anthropic,irrelevant,auth_8,0,judgment,1,0.25
sonnet,Anthropic,irrelevant,auth_8,0,judgment,2,0.5
sonnet,Anthropic,irrelevant,auth_8,0,reasoning,0,0.25
sonnet,Anthropic,irrelevant,auth_8,0,reasoning,1,0.3
sonnet,Anthropic,irrelevant,auth_8,0,reasoning,2,0.45
sonnet,Anthropic,irrelevant,auth_9,0,judgment,0,0.25
sonnet,Anthropic,irrelevant,auth_9,0,judgment,1,0.25
sonnet,Anthropic,irrelevant,auth_9,0,judgment,2,0.5
sonnet,Anthropic,irrelevant,auth_9,0,reasoning,0,0.25
sonnet,Anthropic,irrelevant,auth_9,0,reasoning,1,0.4
sonnet,Anthropic,irrelevant,auth_9,0,reasoning,2,0.35
sonnet,Anthropic,irrelevant,domain_1,0,judgment,0,0.3
sonnet,Anthropic,irrelevant,domain_1,0,judgment,1,0.25
sonnet,Anthropic,irrelevant,domain_1,0,judgment,2,0.45
sonnet,Anthropic,irrelevant,domain_1,0,reasoning,0,0.25
sonnet,Anthropic,irrelevant,domain_1,0,reasoning,1,0.25
sonnet,Anthropic,irrelevant,domain_1,0,reasoning,2,0.5
sonnet,Anthropic,irrelevant,domain_10,0,judgment,0,0.5
sonnet,Anthropic,irrelevant,domain_10,0,judgment,1,0.15
sonnet,Anthropic,irrelevant,domain_10,0,judgment,2,0.35
sonnet,Anthropic,irrelevant,domain_10,0,reasoning,0,0.45
sonnet,Anthropic,irrelevant,domain_10,0,reasoning,1,0.15
sonnet,Anthropic,irrelevant,domain_10,0,reasoning,2,0.4
sonnet,Anthropic,irrelevant,domain_11,0,judgment,0,0.25
sonnet,Anthropic,irrelevant,domain_11,0,judgment,1,0.35
sonnet,Anthropic,irrelevant,domain_11,0,judgment,2,0.4
sonnet,Anthropic,irrelevant,domain_11,0,reasoning,0,0.3
sonnet,Anthropic,irrelevant,domain_11,0,reasoning,1,0.45
sonnet,Anthropic,irrelevant,domain_11,0,reasoning,2,0.25
sonnet,Anthropic,irrelevant,domain_12,0,judgment,0,0.15
sonnet,Anthropic,irrelevant,domain_12,0,judgment,1,0.2
sonnet,Anthropic,irrelevant,domain_12,0,judgment,2,0.65
sonnet,Anthropic,irrelevant,domain_12,0,reasoning,0,0.15
sonnet,Anthropic,irrelevant,domain_12,0,reasoning,1,0.2
sonnet,Anthropic,irrelevant,domain_12,0,reasoning,2,0.65
sonnet,Anthropic,irrelevant,domain_2,0,judgment,0,0.45
sonnet,Anthropic,irrelevant,domain_2,0,judgment,1,0.15
sonnet,Anthropic,irrelevant,domain_2,0,judgment,2,0.4
sonnet,Anthropic,irrelevant,domain_2,0,reasoning,0,0.45
sonnet,Anthropic,irrelevant,domain_2,0,reasoning,1,0.15
sonnet,Anthropic,irrelevant,domain_2,0,reasoning,2,0.4
sonnet,Anthropic,irrelevant,domain_3,0,judgment,0,0.55
sonnet,Anthropic,irrelevant,domain_3,0,judgment,1,0.1
sonnet,Anthropic,irrelevant,domain_3,0,judgment,2,0.35
sonnet,Anthropic,irrelevant,domain_3,0,reasoning,0,0.45
sonnet,Anthropic,irrelevant,domain_3,0,reasoning,1,0.1
sonnet,Anthropic,irrelevant,domain_3,0,reasoning,2,0.45
sonnet,Anthropic,irrelevant,domain_4,0,judgment,0,0.4
sonnet,Anthropic,irrelevant,domain_4,0,judgment,1,0.2
sonnet,Anthropic,irrelevant,domain_4,0,judgment,2,0.4
sonnet,Anthropic,irrelevant,domain_4,0,reasoning,0,0.35
sonnet,Anthropic,irrelevant,domain_4,0,reasoning,1,0.2
sonnet,Anthropic,irrelevant,domain_4,0,reasoning,2,0.45
