condition,model,iteration,instrument,seed,item_id,position,rating
fr_framed_Belgium,o3,3,mfq2_fr,20260725,loyalty_3,36,4
fr_framed_Belgium,o3,4,mfq2_fr,20260726,authority_3,1,3
fr_framed_Belgium,o3,4,mfq2_fr,20260726,care_3,2,4
fr_framed_Belgium,o3,4,mfq2_fr,20260726,loyalty_6,3,4
fr_framed_Belgium,o3,4,mfq2_fr,20260726,purity_3,4,2
fr_framed_Belgium,o3,4,mfq2_fr,20260726,authority_5,5,3
fr_framed_Belgium,o3,4,mfq2_fr,20260726,care_5,6,4
fr_framed_Belgium,o3,4,mfq2_fr,20260726,proportionality_1,7,4
fr_framed_Belgium,o3,4,mfq2_fr,20260726,purity_1,8,2
fr_framed_Belgium,o3,4,mfq2_fr,20260726,care_2,9,4
fr_framed_Belgium,o3,4,mfq2_fr,20260726,authority_2,10,3
fr_framed_Belgium,o3,4,mfq2_fr,20260726,purity_4,11,2
fr_framed_Belgium,o3,4,mfq2_fr,20260726,loyalty_4,12,3
fr_framed_Belgium,o3,4,mfq2_fr,20260726,loyalty_5,13,4
fr_framed_Belgium,o3,4,mfq2_fr,20260726,equality_2,14,2
fr_framed_Belgium,o3,4,mfq2_fr,20260726,loyalty_3,15,3
fr_framed_Belgium,o3,4,mfq2_fr,20260726,proportionality_3,16,4
fr_framed_Belgium,o3,4,mfq2_fr,20260726,proportionality_6,17,4
fr_framed_Belgium,o3,4,mfq2_fr,20260726,proportionality_4,18,4
fr_framed_Belgium,o3,4,mfq2_fr,20260726,purity_5,19,2
fr_framed_Belgium,o3,4,mfq2_fr,20260726,loyalty_1,20,3
fr_framed_Belgium,o3,4,mfq2_fr,20260726,loyalty_2,21,3
fr_framed_Belgium,o3,4,mfq2_fr,20260726,equality_3,22,2
fr_framed_Belgium,o3,4,mfq2_fr,20260726,authority_4,23,4
fr_framed_Belgium,o3,4,mfq2_fr,20260726,purity_2,24,1
fr_framed_Belgium,o3,4,mfq2_fr,20260726,equality_1,25,2
fr_framed_Belgium,o3,4,mfq2_fr,20260726,authority_6,26,2
fr_framed_Belgium,o3,4,mfq2_fr,20260726,equality_6,27,3
fr_framed_Belgium,o3,4,mfq2_fr,20260726,equality_5,28,2
fr_framed_Belgium,o3,4,mfq2_fr,20260726,proportionality_5,29,4
fr_framed_Belgium,o3,4,mfq2_fr,20260726,care_4,30,4
fr_framed_Belgium,o3,4,mfq2_fr,20260726,equality_4,31,3
fr_framed_Belgium,o3,4,mfq2_fr,20260726,purity_6,32,1
fr_framed_Belgium,o3,4,mfq2_fr,20260726,care_6,33,4
fr_framed_Belgium,o3,4,mfq2_fr,20260726,care_1,34,5
fr_framed_Belgium,o3,4,mfq2_fr,20260726,authority_1,35,3
fr_framed_Belgium,o3,4,mfq2_fr,20260726,proportionality_2,36,4
fr_framed_Belgium,o3,5,mfq2_fr,20260727,care_6,1,4
fr_framed_Belgium,o3,5,mfq2_fr,20260727,authority_3,2,3
fr_framed_Belgium,o3,5,mfq2_fr,20260727,proportionality_5,3,4
fr_framed_Belgium,o3,5,mfq2_fr,20260727,care_4,4,5
fr_framed_Belgium,o3,5,mfq2_fr,20260727,purity_1,5,2
fr_framed_Belgium,o3,5,mfq2_fr,20260727,authority_6,6,2
fr_framed_Belgium,o3,5,mfq2_fr,20260727,equality_4,7,2
fr_framed_Belgium,o3,5,mfq2_fr,20260727,authority_5,8,3
fr_framed_Belgium,o3,5,mfq2_fr,20260727,care_1,9,5
fr_framed_Belgium,o3,5,mfq2_fr,20260727,purity_5,10,2
fr_framed_Belgium,o3,5,mfq2_fr,20260727,care_3,11,4
fr_framed_Belgium,o3,5,mfq2_fr,20260727,equality_3,12,2
fr_framed_Belgium,o3,5,mfq2_fr,20260727,loyalty_6,13,4
fr_framed_Belgium,o3,5,mfq2_fr,20260727,proportionality_1,14,4
fr_framed_Belgium,o3,5,mfq2_fr,20260727,equality_6,15,3
fr_framed_Belgium,o3,5,mfq2_fr,20260727,loyalty_5,16,4
fr_framed_Belgium,o3,5,mfq2_fr,20260727,equality_2,17,2
fr_framed_Belgium,o3,5,mfq2_fr,20260727,proportionality_4,18,4
fr_framed_Belgium,o3,5,mfq2_fr,20260727,care_5,19,4
fr_framed_Belgium,o3,5,mfq2_fr,20260727,care_2,20,5
fr_framed_Belgium,o3,5,mfq2_fr,20260727,equality_5,21,2
fr_framed_Belgium,o3,5,mfq2_fr,20260727,purity_3,22,3
fr_framed_Belgium,o3,5,mfq2_fr,20260727,purity_2,23,2
fr_framed_Belgium,o3,5,mfq2_fr,20260727,authority_1,24,3
fr_framed_Belgium,o3,5,mfq2_fr,20260727,proportionality_2,25,4
fr_framed_Belgium,o3,5,mfq2_fr,20260727,authority_2,26,3
fr_framed_Belgium,o3,5,mfq2_fr,20260727,loyalty_3,27,3
fr_framed_Belgium,o3,5,mfq2_fr,20260727,purity_4,28,2
fr_framed_Belgium,o3,5,mfq2_fr,20260727,proportionality_3,29,4
fr_framed_Belgium,o3,5,mfq2_fr,20260727,authority_4,30,4
fr_framed_Belgium,o3,5,mfq2_fr,20260727,purity_6,31,2
fr_framed_Belgium,o3,5,mfq2_fr,20260727,equality_1,32,2
fr_framed_Belgium,o3,5,mfq2_fr,20260727,proportionality_6,33,4
fr_framed_Belgium,o3,5,mfq2_fr,20260727,loyalty_4,34,3
fr_framed_Belgium,o3,5,mfq2_fr,20260727,loyalty_1,35,3
fr_framed_Belgium,o3,5,mfq2_fr,20260727,loyalty_2,36,3
fr_framed_Belgium,opus,1,mfq2_fr,20260723,proportionality_3,1,4
fr_framed_Belgium,opus,1,mfq2_fr,20260723,equality_5,2,3
fr_framed_Belgium,opus,1,mfq2_fr,20260723,authority_1,3,3
fr_framed_Belgium,opus,1,mfq2_fr,20260723,care_3,4,4
fr_framed_Belgium,opus,1,mfq2_fr,20260723,care_5,5,4
fr_framed_Belgium,opus,1,mfq2_fr,20260723,purity_1,6,2
fr_framed_Belgium,opus,1,mfq2_fr,20260723,equality_3,7,2
fr_framed_Belgium,opus,1,mfq2_fr,20260723,loyalty_4,8,3
fr_framed_Belgium,opus,1,mfq2_fr,20260723,care_4,9,4
fr_framed_Belgium,opus,1,mfq2_fr,20260723,proportionality_6,10,4
fr_framed_Belgium,opus,1,mfq2_fr,20260723,proportionality_4,11,4
fr_framed_Belgium,opus,1,mfq2_fr,20260723,purity_2,12,2
fr_framed_Belgium,opus,1,mfq2_fr,20260723,loyalty_3,13,3
fr_framed_Belgium,opus,1,mfq2_fr,20260723,loyalty_2,14,3
fr_framed_Belgium,opus,1,mfq2_fr,20260723,equality_1,15,2
fr_framed_Belgium,opus,1,mfq2_fr,20260723,care_2,16,4
fr_framed_Belgium,opus,1,mfq2_fr,20260723,proportionality_1,17,4
fr_framed_Belgium,opus,1,mfq2_fr,20260723,authority_2,18,3
fr_framed_Belgium,opus,1,mfq2_fr,20260723,authority_3,19,3
fr_framed_Belgium,opus,1,mfq2_fr,20260723,care_6,20,4
fr_framed_Belgium,opus,1,mfq2_fr,20260723,purity_5,21,3
fr_framed_Belgium,opus,1,mfq2_fr,20260723,equality_2,22,2
fr_framed_Belgium,opus,1,mfq2_fr,20260723,loyalty_6,23,4
fr_framed_Belgium,opus,1,mfq2_fr,20260723,authority_6,24,2
fr_framed_Belgium,opus,1,mfq2_fr,20260723,authority_4,25,3
fr_framed_Belgium,opus,1,mfq2_fr,20260723,equality_6,26,3
fr_framed_Belgium,opus,1,mfq2_fr,20260723,proportionality_2,27,4
fr_framed_Belgium,opus,1,mfq2_fr,20260723,proportionality_5,28,3
fr_framed_Belgium,opus,1,mfq2_fr,20260723,purity_3,29,3
fr_framed_Belgium,opus,1,mfq2_fr,20260723,loyalty_5,30,3
fr_framed_Belgium,opus,1,mfq2_fr,20260723,purity_6,31,2
fr_framed_Belgium,opus,1,mfq2_fr,20260723,equality_4,32,2
fr_framed_Belgium,opus,1,mfq2_fr,20260723,purity_4,33,2
fr_framed_Belgium,opus,1,mfq2_fr,20260723,authority_5,34,3
fr_framed_Belgium,opus,1,mfq2_fr,20260723,loyalty_1,35,3
fr_framed_Belgium,opus,1,mfq2_fr,20260723,care_1,36,4
fr_framed_Belgium,opus,2,mfq2_fr,20260724,purity_5,1,3
fr_framed_Belgium,opus,2,mfq2_fr,20260724,proportionality_1,2,4
fr_framed_Belgium,opus,2,mfq2_fr,20260724,proportionality_2,3,4
fr_framed_Belgium,opus,2,mfq2_fr,20260724,purity_4,4,3
fr_framed_Belgium,opus,2,mfq2_fr,20260724,equality_1,5,2
fr_framed_Belgium,opus,2,mfq2_fr,20260724,proportionality_4,6,4
fr_framed_Belgium,opus,2,mfq2_fr,20260724,equality_2,7,2
fr_framed_Belgium,opus,2,mfq2_fr,20260724,authority_4,8,3
fr_framed_Belgium,opus,2,mfq2_fr,20260724,care_6,9,4
fr_framed_Belgium,opus,2,mfq2_fr,20260724,purity_3,10,3
fr_framed_Belgium,opus,2,mfq2_fr,20260724,proportionality_6,11,4
fr_framed_Belgium,opus,2,mfq2_fr,20260724,equality_5,12,2
fr_framed_Belgium,opus,2,mfq2_fr,20260724,loyalty_3,13,3
fr_framed_Belgium,opus,2,mfq2_fr,20260724,loyalty_6,14,4
fr_framed_Belgium,opus,2,mfq2_fr,20260724,purity_2,15,2
fr_framed_Belgium,opus,2,mfq2_fr,20260724,care_1,16,4
fr_framed_Belgium,opus,2,mfq2_fr,20260724,loyalty_4,17,3
fr_framed_Belgium,opus,2,mfq2_fr,20260724,authority_1,18,3
fr_framed_Belgium,opus,2,mfq2_fr,20260724,authority_5,19,3
fr_framed_Belgium,opus,2,mfq2_fr,20260724,loyalty_5,20,3
fr_framed_Belgium,opus,2,mfq2_fr,20260724,proportionality_5,21,3
fr_framed_Belgium,opus,2,mfq2_fr,20260724,equality_3,22,2
fr_framed_Belgium,opus,2,mfq2_fr,20260724,loyalty_1,23,3
fr_framed_Belgium,opus,2,mfq2_fr,20260724,care_4,24,4
fr_framed_Belgium,opus,2,mfq2_fr,20260724,authority_3,25,3
fr_framed_Belgium,opus,2,mfq2_fr,20260724,care_2,26,4
fr_framed_Belgium,opus,2,mfq2_fr,20260724,equality_6,27,3
fr_framed_Belgium,opus,2,mfq2_fr,20260724,care_5,28,4
fr_framed_Belgium,opus,2,mfq2_fr,20260724,authority_6,29,2
fr_framed_Belgium,opus,2,mfq2_fr,20260724,purity_6,30,2
fr_framed_Belgium,opus,2,mfq2_fr,20260724,care_3,31,4
fr_framed_Belgium,opus,2,mfq2_fr,20260724,authority_2,32,3
fr_framed_Belgium,opus,2,mfq2_fr,20260724,loyalty_2,33,2
fr_framed_Belgium,opus,2,mfq2_fr,20260724,equality_4,34,2
fr_framed_Belgium,opus,2,mfq2_fr,20260724,purity_1,35,2
fr_framed_Belgium,opus,2,mfq2_fr,20260724,proportionality_3,36,4
fr_framed_Belgium,opus,3,mfq2_fr,20260725,loyalty_3,1,3
fr_framed_Belgium,opus,3,mfq2_fr,20260725,equality_1,2,2
fr_framed_Belgium,opus,3,mfq2_fr,20260725,purity_3,3,3
fr_framed_Belgium,opus,3,mfq2_fr,20260725,proportionality_4,4,4
fr_framed_Belgium,opus,3,mfq2_fr,20260725,loyalty_2,5,3
fr_framed_Belgium,opus,3,mfq2_fr,20260725,loyalty_6,6,4
fr_framed_Belgium,opus,3,mfq2_fr,20260725,authority_3,7,3
fr_framed_Belgium,opus,3,mfq2_fr,20260725,purity_5,8,3
fr_framed_Belgium,opus,3,mfq2_fr,20260725,authority_5,9,3
fr_framed_Belgium,opus,3,mfq2_fr,20260725,care_2,10,4
fr_framed_Belgium,opus,3,mfq2_fr,20260725,care_4,11,4
fr_framed_Belgium,opus,3,mfq2_fr,20260725,loyalty_4,12,3
fr_framed_Belgium,opus,3,mfq2_fr,20260725,proportionality_2,13,4
fr_framed_Belgium,opus,3,mfq2_fr,20260725,authority_4,14,3
fr_framed_Belgium,opus,3,mfq2_fr,20260725,equality_4,15,2
fr_framed_Belgium,opus,3,mfq2_fr,20260725,authority_1,16,3
fr_framed_Belgium,opus,3,mfq2_fr,20260725,loyalty_5,17,3
fr_framed_Belgium,opus,3,mfq2_fr,20260725,loyalty_1,18,3
fr_framed_Belgium,opus,3,mfq2_fr,20260725,purity_1,19,2
fr_framed_Belgium,opus,3,mfq2_fr,20260725,care_1,20,4
fr_framed_Belgium,opus,3,mfq2_fr,20260725,equality_3,21,2
fr_framed_Belgium,opus,3,mfq2_fr,20260725,equality_6,22,3
fr_framed_Belgium,opus,3,mfq2_fr,20260725,proportionality_3,23,4
fr_framed_Belgium,opus,3,mfq2_fr,20260725,proportionality_1,24,4
fr_framed_Belgium,opus,3,mfq2_fr,20260725,purity_2,25,2
fr_framed_Belgium,opus,3,mfq2_fr,20260725,care_6,26,4
fr_framed_Belgium,opus,3,mfq2_fr,20260725,equality_5,27,2
fr_framed_Belgium,opus,3,mfq2_fr,20260725,authority_6,28,2
fr_framed_Belgium,opus,3,mfq2_fr,20260725,purity_4,29,3
fr_framed_Belgium,opus,3,mfq2_fr,20260725,authority_2,30,3
fr_framed_Belgium,opus,3,mfq2_fr,20260725,care_5,31,4
fr_framed_Belgium,opus,3,mfq2_fr,20260725,equality_2,32,2
fr_framed_Belgium,opus,3,mfq2_fr,20260725,proportionality_5,33,3
fr_framed_Belgium,opus,3,mfq2_fr,20260725,proportionality_6,34,4
fr_framed_Belgium,opus,3,mfq2_fr,20260725,care_3,35,4
fr_framed_Belgium,opus,3,mfq2_fr,20260725,purity_6,36,2
fr_framed_Belgium,opus,4,mfq2_fr,20260726,equality_3,1,2
fr_framed_Belgium,opus,4,mfq2_fr,20260726,care_4,2,4
fr_framed_Belgium,opus,4,mfq2_fr,20260726,authority_4,3,3
fr_framed_Belgium,opus,4,mfq2_fr,20260726,purity_4,4,2
fr_framed_Belgium,opus,4,mfq2_fr,20260726,equality_4,5,2
fr_framed_Belgium,opus,4,mfq2_fr,20260726,loyalty_3,6,3
fr_framed_Belgium,opus,4,mfq2_fr,20260726,loyalty_1,7,3
fr_framed_Belgium,opus,4,mfq2_fr,20260726,care_5,8,4
fr_framed_Belgium,opus,4,mfq2_fr,20260726,purity_3,9,2
fr_framed_Belgium,opus,4,mfq2_fr,20260726,equality_5,10,2
fr_framed_Belgium,opus,4,mfq2_fr,20260726,proportionality_5,11,3
fr_framed_Belgium,opus,4,mfq2_fr,20260726,authority_1,12,3
fr_framed_Belgium,opus,4,mfq2_fr,20260726,care_2,13,4
fr_framed_Belgium,opus,4,mfq2_fr,20260726,proportionality_6,14,4
fr_framed_Belgium,opus,4,mfq2_fr,20260726,loyalty_5,15,3
fr_framed_Belgium,opus,4,mfq2_fr,20260726,authority_5,16,3
fr_framed_Belgium,opus,4,mfq2_fr,20260726,authority_2,17,3
fr_framed_Belgium,opus,4,mfq2_fr,20260726,loyalty_6,18,4
fr_framed_Belgium,opus,4,mfq2_fr,20260726,purity_6,19,2
fr_framed_Belgium,opus,4,mfq2_fr,20260726,proportionality_2,20,4
fr_framed_Belgium,opus,4,mfq2_fr,20260726,equality_1,21,2
fr_framed_Belgium,opus,4,mfq2_fr,20260726,proportionality_3,22,4
fr_framed_Belgium,opus,4,mfq2_fr,20260726,proportionality_1,23,3
fr_framed_Belgium,opus,4,mfq2_fr,20260726,care_6,24,4
fr_framed_Belgium,opus,4,mfq2_fr,20260726,purity_2,25,2
fr_framed_Belgium,opus,4,mfq2_fr,20260726,care_3,26,4
fr_framed_Belgium,opus,4,mfq2_fr,20260726,authority_6,27,2
fr_framed_Belgium,opus,4,mfq2_fr,20260726,proportionality_4,28,4
fr_framed_Belgium,opus,4,mfq2_fr,20260726,purity_5,29,2
fr_framed_Belgium,opus,4,mfq2_fr,20260726,loyalty_4,30,3
fr_framed_Belgium,opus,4,mfq2_fr,20260726,loyalty_2,31,2
fr_framed_Belgium,opus,4,mfq2_fr,20260726,equality_6,32,3
fr_framed_Belgium,opus,4,mfq2_fr,20260726,purity_1,33,2
fr_framed_Belgium,opus,4,mfq2_fr,20260726,care_1,34,4
fr_framed_Belgium,opus,4,mfq2_fr,20260726,equality_2,35,2
fr_framed_Belgium,opus,4,mfq2_fr,20260726,authority_3,36,3
fr_framed_Belgium,opus,5,mfq2_fr,20260727,care_2,1,4
fr_framed_Belgium,opus,5,mfq2_fr,20260727,care_3,2,4
fr_framed_Belgium,opus,5,mfq2_fr,20260727,care_4,3,4
fr_framed_Belgium,opus,5,mfq2_fr,20260727,equality_4,4,2
fr_framed_Belgium,opus,5,mfq2_fr,20260727,proportionality_1,5,4
fr_framed_Belgium,opus,5,mfq2_fr,20260727,loyalty_5,6,3
fr_framed_Belgium,opus,5,mfq2_fr,20260727,care_1,7,4
fr_framed_Belgium,opus,5,mfq2_fr,20260727,purity_3,8,3
fr_framed_Belgium,opus,5,mfq2_fr,20260727,authority_3,9,3
fr_framed_Belgium,opus,5,mfq2_fr,20260727,care_5,10,4
fr_framed_Belgium,opus,5,mfq2_fr,20260727,proportionality_6,11,4
fr_framed_Belgium,opus,5,mfq2_fr,20260727,authority_4,12,3
fr_framed_Belgium,opus,5,mfq2_fr,20260727,loyalty_6,13,4
fr_framed_Belgium,opus,5,mfq2_fr,20260727,equality_2,14,2
fr_framed_Belgium,opus,5,mfq2_fr,20260727,authority_5,15,3
fr_framed_Belgium,opus,5,mfq2_fr,20260727,proportionality_5,16,4
fr_framed_Belgium,opus,5,mfq2_fr,20260727,authority_2,17,3
fr_framed_Belgium,opus,5,mfq2_fr,20260727,equality_3,18,2
fr_framed_Belgium,opus,5,mfq2_fr,20260727,proportionality_3,19,4
fr_framed_Belgium,opus,5,mfq2_fr,20260727,purity_1,20,2
fr_framed_Belgium,opus,5,mfq2_fr,20260727,equality_6,21,3
fr_framed_Belgium,opus,5,mfq2_fr,20260727,authority_1,22,3
fr_framed_Belgium,opus,5,mfq2_fr,20260727,loyalty_4,23,3
fr_framed_Belgium,opus,5,mfq2_fr,20260727,purity_5,24,2
fr_framed_Belgium,opus,5,mfq2_fr,20260727,equality_5,25,2
fr_framed_Belgium,opus,5,mfq2_fr,20260727,proportionality_4,26,4
fr_framed_Belgium,opus,5,mfq2_fr,20260727,loyalty_3,27,3
fr_framed_Belgium,opus,5,mfq2_fr,20260727,authority_6,28,2
fr_framed_Belgium,opus,5,mfq2_fr,20260727,purity_4,29,3
fr_framed_Belgium,opus,5,mfq2_fr,20260727,equality_1,30,2
fr_framed_Belgium,opus,5,mfq2_fr,20260727,care_6,31,4
fr_framed_Belgium,opus,5,mfq2_fr,20260727,purity_6,32,2
fr_framed_Belgium,opus,5,mfq2_fr,20260727,proportionality_2,33,4
fr_framed_Belgium,opus,5,mfq2_fr,20260727,loyalty_2,34,3
fr_framed_Belgium,opus,5,mfq2_fr,20260727,purity_2,35,2
fr_framed_Belgium,opus,5,mfq2_fr,20260727,loyalty_1,36,3
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,proportionality_4,1,4
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,purity_2,2,2
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,loyalty_1,3,3
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,care_1,4,4
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,purity_3,5,3
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,proportionality_1,6,4
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,proportionality_3,7,4
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,purity_1,8,2
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,authority_1,9,3
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,authority_2,10,3
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,loyalty_4,11,3
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,care_4,12,4
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,loyalty_5,13,3
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,equality_5,14,2
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,proportionality_6,15,4
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,authority_5,16,3
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,care_2,17,4
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,equality_6,18,3
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,equality_4,19,2
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,purity_5,20,3
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,purity_4,21,2
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,equality_2,22,2
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,equality_3,23,2
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,equality_1,24,2
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,care_3,25,4
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,loyalty_2,26,3
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,proportionality_2,27,4
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,loyalty_6,28,3
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,authority_6,29,2
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,authority_4,30,3
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,loyalty_3,31,3
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,care_6,32,4
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,proportionality_5,33,4
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,care_5,34,4
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,authority_3,35,3
fr_framed_Belgium,sonnet,1,mfq2_fr,20260723,purity_6,36,2
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,equality_5,1,2
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,loyalty_4,2,3
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,loyalty_1,3,4
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,loyalty_6,4,4
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,authority_1,5,4
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,authority_3,6,4
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,equality_2,7,2
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,authority_6,8,2
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,loyalty_3,9,3
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,proportionality_2,10,4
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,purity_4,11,2
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,authority_4,12,3
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,equality_3,13,1
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,purity_1,14,3
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,care_5,15,4
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,purity_2,16,2
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,equality_6,17,3
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,proportionality_3,18,4
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,authority_2,19,3
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,proportionality_5,20,4
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,purity_6,21,2
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,proportionality_6,22,4
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,purity_3,23,3
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,equality_1,24,1
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,loyalty_2,25,3
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,proportionality_1,26,4
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,care_2,27,4
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,care_1,28,4
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,authority_5,29,3
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,care_4,30,4
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,purity_5,31,3
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,equality_4,32,1
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,care_6,33,4
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,care_3,34,4
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,loyalty_5,35,3
fr_framed_Belgium,sonnet,2,mfq2_fr,20260724,proportionality_4,36,4
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,purity_4,1,2
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,purity_6,2,2
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,equality_2,3,2
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,loyalty_1,4,3
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,care_2,5,5
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,loyalty_6,6,4
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,equality_5,7,2
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,proportionality_2,8,4
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,equality_6,9,3
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,care_1,10,5
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,authority_1,11,3
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,proportionality_5,12,4
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,loyalty_5,13,3
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,authority_6,14,2
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,authority_2,15,3
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,equality_3,16,2
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,purity_3,17,3
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,loyalty_4,18,2
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,proportionality_1,19,4
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,care_5,20,4
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,purity_1,21,2
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,proportionality_6,22,4
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,loyalty_2,23,2
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,authority_5,24,2
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,proportionality_4,25,4
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,care_6,26,5
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,purity_2,27,2
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,equality_4,28,2
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,equality_1,29,2
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,loyalty_3,30,3
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,care_3,31,5
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,purity_5,32,3
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,authority_3,33,3
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,authority_4,34,3
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,proportionality_3,35,4
fr_framed_Belgium,sonnet,3,mfq2_fr,20260725,care_4,36,5
fr_framed_Belgium,sonnet,4,mfq2_fr,20260726,purity_1,1,2
fr_framed_Belgium,sonnet,4,mfq2_fr,20260726,care_3,2,4
fr_framed_Belgium,sonnet,4,mfq2_fr,20260726,authority_2,3,3
fr_framed_Belgium,sonnet,4,mfq2_fr,20260726,purity_3,4,3
fr_framed_Belgium,sonnet,4,mfq2_fr,20260726,care_1,5,4
